messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng,lat,lng
58467dafcf554f422f1b2540,1859,474192.0,1.0,-119.666666667,1481014703000.0,39.7048869498,-105.01639226700001,39.6995417867,-105.076967135
58467dafcf554f422f1b2540,1264,474192.0,1.0,-123.0,1481014703000.0,39.7471392104,-105.085312503,39.6995417867,-105.076967135
5846782312f14360d7039a99,8437,474192.0,1.0,-135.0,1481013283000.0,39.7594613083,-105.074287246,39.6993344261,-105.076990472
5846782312f14360d7039a99,8370,474192.0,1.0,-130.0,1481013283000.0,39.706435544899996,-105.09932301,39.6993344261,-105.076990472
5846782312f14360d7039a99,8356,474192.0,0.0,-136.0,1481013283000.0,39.757033524499995,-104.976126764,39.6993344261,-105.076990472
57f61afce541cd1703675553,1878,474192.0,2.0,-128.0,1475746556000.0,39.803794978,-105.07208998899999,39.8825496556,-105.049185612
584682b412f14360d70e0f1c,3500,474192.0,2.0,-136.0,1481015988000.0,39.7764668653,-105.099747171,39.6992670668,-105.077107037
584682b412f14360d70e0f1c,3547,474192.0,1.0,-129.0,1481015988000.0,39.692975919,-105.044371274,39.6992670668,-105.077107037
58468e2ce541cd0e13b69f9c,4058,474192.0,2.0,-122.0,1481018924000.0,39.7832105294,-105.088746775,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,3581,474192.0,1.0,-120.666666667,1481018924000.0,39.7181196801,-105.066747888,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,3578,474192.0,1.0,-127.0,1481018924000.0,39.7286509462,-105.163031574,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,3570,474192.0,1.5,-127.5,1481018924000.0,39.7578896588,-105.119324332,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,3403,474192.0,2.0,-134.0,1481018924000.0,39.8079156368,-105.09785877799999,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,3025,474192.0,1.0,-128.0,1481018924000.0,39.654681879099996,-105.04368528299999,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,2846,474192.0,1.0,-107.0,1481018924000.0,39.666187571,-105.077529959,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,1859,474192.0,1.0,-126.0,1481018924000.0,39.7048869498,-105.01639226700001,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,1264,474192.0,1.0,-124.666666667,1481018924000.0,39.7471392104,-105.085312503,39.699119165300004,-105.07704626299999
57f61afce541cd1703675553,3575,474192.0,1.0,-127.0,1475746556000.0,39.902964055300004,-104.956501157,39.8825496556,-105.049185612
57f61afce541cd1703675553,3569,474192.0,1.0,-114.0,1475746556000.0,39.8887249889,-105.080291033,39.8825496556,-105.049185612
58468ba5cf554f422f28cecc,8472,474192.0,1.0,-136.0,1481018277000.0,39.7343296311,-105.16535491100001,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,8437,474192.0,1.0,-130.33333333299998,1481018277000.0,39.7594613083,-105.074287246,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,8370,474192.0,1.0,-127.5,1481018277000.0,39.706435544899996,-105.09932301,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,8364,474192.0,1.0,-126.0,1481018277000.0,39.706435544899996,-105.09932301,39.699434137,-105.077101108
584534cfcf554f422f1c0ecc,8364,474192.0,1.0,-128.0,1480930511000.0,39.706435544899996,-105.09932301,39.6993298134,-105.07697439
58468ba5cf554f422f28cecc,8245,474192.0,0.5,-136.5,1481018277000.0,39.7594613083,-105.074287246,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,3581,474192.0,1.0,-123.0,1481018277000.0,39.7181196801,-105.066747888,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,3578,474192.0,2.0,-130.0,1481018277000.0,39.7286509462,-105.163031574,39.699434137,-105.077101108
58468e2ce541cd0e13b69f9c,8245,474192.0,1.0,-132.0,1481018924000.0,39.7594613083,-105.074287246,39.699119165300004,-105.07704626299999
58468ba5cf554f422f28cecc,3547,474192.0,1.0,-124.666666667,1481018277000.0,39.692975919,-105.044371274,39.699434137,-105.077101108
58468e2ce541cd0e13b69f9c,8364,474192.0,1.0,-127.0,1481018924000.0,39.706435544899996,-105.09932301,39.699119165300004,-105.07704626299999
58468e2ce541cd0e13b69f9c,8437,474192.0,1.0,-135.5,1481018924000.0,39.7594613083,-105.074287246,39.699119165300004,-105.07704626299999
57f652f2e541cd170394a44f,1334,474192.0,1.0,-125.0,1475760882000.0,39.9697253819,-105.100048678,39.881691918200005,-105.06242652200001
57f65061e541cd170392a733,1988,474192.0,1.0,-111.0,1475760225000.0,39.926397002600005,-105.084103021,39.888784604,-105.065198855
57f65061e541cd170392a733,1334,474192.0,1.0,-127.666666667,1475760225000.0,39.9697253819,-105.100048678,39.888784604,-105.065198855
584534cfcf554f422f1c0ecc,3570,474192.0,1.0,-125.333333333,1480930511000.0,39.7578896588,-105.119324332,39.6993298134,-105.07697439
584534cfcf554f422f1c0ecc,3581,474192.0,1.0,-119.333333333,1480930511000.0,39.7181196801,-105.066747888,39.6993298134,-105.07697439
584534cfcf554f422f1c0ecc,4058,474192.0,1.0,-119.333333333,1480930511000.0,39.7832105294,-105.088746775,39.6993298134,-105.07697439
584534cfcf554f422f1c0ecc,4147,474192.0,0.0,-132.0,1480930511000.0,39.665430287,-105.111884525,39.6993298134,-105.07697439
57f64dd9e541cd170390b7af,7738,474192.0,1.0,-138.0,1475759577000.0,39.9558424712,-105.154392211,39.905292328499996,-105.074153708
584690b4e541cd0e13b90e49,8364,474192.0,1.5,-132.0,1481019572000.0,39.706435544899996,-105.09932301,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,4147,474192.0,2.0,-133.0,1481019572000.0,39.665430287,-105.111884525,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,3581,474192.0,1.0,-118.666666667,1481019572000.0,39.7181196801,-105.066747888,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,3578,474192.0,1.0,-123.666666667,1481019572000.0,39.7286509462,-105.163031574,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,3570,474192.0,0.5,-129.0,1481019572000.0,39.7578896588,-105.119324332,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,3414,474192.0,1.0,-130.33333333299998,1481019572000.0,39.747448451,-105.056730649,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,3025,474192.0,1.5,-126.0,1481019572000.0,39.654681879099996,-105.04368528299999,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,2846,474192.0,1.0,-108.0,1481019572000.0,39.666187571,-105.077529959,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,1859,474192.0,1.0,-122.0,1481019572000.0,39.7048869498,-105.01639226700001,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,1796,474192.0,1.5,-129.5,1481019572000.0,64.3,-68.5,39.6992583156,-105.07703702399999
584690b4e541cd0e13b90e49,1264,474192.0,1.0,-129.0,1481019572000.0,39.7471392104,-105.085312503,39.6992583156,-105.07703702399999
58468e2ce541cd0e13b69f9c,8370,474192.0,1.5,-133.0,1481018924000.0,39.706435544899996,-105.09932301,39.699119165300004,-105.07704626299999
584682b412f14360d70e0f1c,3526,474192.0,1.0,-127.0,1481015988000.0,39.6772510308,-104.952720509,39.6992670668,-105.077107037
58468ba5cf554f422f28cecc,3403,474192.0,1.0,-132.0,1481018277000.0,39.8079156368,-105.09785877799999,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,3025,474192.0,1.0,-121.0,1481018277000.0,39.654681879099996,-105.04368528299999,39.699434137,-105.077101108
584682b412f14360d70e0f1c,8364,474192.0,1.0,-124.666666667,1481015988000.0,39.706435544899996,-105.09932301,39.6992670668,-105.077107037
584682b412f14360d70e0f1c,8245,474192.0,0.0,-140.0,1481015988000.0,39.7594613083,-105.074287246,39.6992670668,-105.077107037
584682b412f14360d70e0f1c,4058,474192.0,1.0,-113.0,1481015988000.0,39.7832105294,-105.088746775,39.6992670668,-105.077107037
584682b412f14360d70e0f1c,3581,474192.0,1.0,-121.666666667,1481015988000.0,39.7181196801,-105.066747888,39.6992670668,-105.077107037
584534cfcf554f422f1c0ecc,8370,474192.0,1.0,-124.666666667,1480930511000.0,39.706435544899996,-105.09932301,39.6993298134,-105.07697439
584534cfcf554f422f1c0ecc,8437,474192.0,1.0,-136.0,1480930511000.0,39.7594613083,-105.074287246,39.6993298134,-105.07697439
584534cfcf554f422f1c0ecc,8472,474192.0,1.0,-131.0,1480930511000.0,39.7343296311,-105.16535491100001,39.6993298134,-105.07697439
5845375912f14360d70d6e66,1859,474192.0,1.0,-123.666666667,1480931161000.0,39.7048869498,-105.01639226700001,39.6993084332,-105.077009781
5845375912f14360d70d6e66,2605,474192.0,2.0,-132.0,1480931161000.0,39.6127445823,-105.008826579,39.6993084332,-105.077009781
5845375912f14360d70d6e66,2846,474192.0,1.0,-111.0,1480931161000.0,39.666187571,-105.077529959,39.6993084332,-105.077009781
5845375912f14360d70d6e66,3025,474192.0,1.0,-116.5,1480931161000.0,39.654681879099996,-105.04368528299999,39.6993084332,-105.077009781
5845375912f14360d70d6e66,3378,474192.0,0.5,-133.5,1480931161000.0,39.7151104414,-105.05924962200001,39.6993084332,-105.077009781
5845375912f14360d70d6e66,3414,474192.0,0.0,-132.0,1480931161000.0,39.747448451,-105.056730649,39.6993084332,-105.077009781
5845375912f14360d70d6e66,3547,474192.0,2.0,-130.0,1480931161000.0,39.692975919,-105.044371274,39.6993084332,-105.077009781
5845375912f14360d70d6e66,3570,474192.0,1.0,-126.666666667,1480931161000.0,39.7578896588,-105.119324332,39.6993084332,-105.077009781
5845375912f14360d70d6e66,3581,474192.0,1.0,-121.0,1480931161000.0,39.7181196801,-105.066747888,39.6993084332,-105.077009781
5845375912f14360d70d6e66,4058,474192.0,2.0,-122.0,1480931161000.0,39.7832105294,-105.088746775,39.6993084332,-105.077009781
584682b412f14360d70e0f1c,3578,474192.0,1.0,-125.666666667,1481015988000.0,39.7286509462,-105.163031574,39.6992670668,-105.077107037
584682b412f14360d70e0f1c,3570,474192.0,1.5,-132.0,1481015988000.0,39.7578896588,-105.119324332,39.6992670668,-105.077107037
584682b412f14360d70e0f1c,8370,474192.0,1.0,-125.5,1481015988000.0,39.706435544899996,-105.09932301,39.6992670668,-105.077107037
58468ba5cf554f422f28cecc,3378,474192.0,1.0,-133.66666666700002,1481018277000.0,39.7151104414,-105.05924962200001,39.699434137,-105.077101108
584682b412f14360d70e0f1c,8437,474192.0,0.5,-137.0,1481015988000.0,39.7594613083,-105.074287246,39.6992670668,-105.077107037
58468926cf554f422f266fbe,1264,474192.0,1.0,-130.0,1481017638000.0,39.7471392104,-105.085312503,39.6992796268,-105.077039776
58468ba5cf554f422f28cecc,2846,474192.0,1.0,-115.0,1481018277000.0,39.666187571,-105.077529959,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,2605,474192.0,0.5,-131.0,1481018277000.0,39.6127445823,-105.008826579,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,1859,474192.0,1.0,-127.333333333,1481018277000.0,39.7048869498,-105.01639226700001,39.699434137,-105.077101108
58468ba5cf554f422f28cecc,1264,474192.0,1.0,-128.33333333299998,1481018277000.0,39.7471392104,-105.085312503,39.699434137,-105.077101108
58468926cf554f422f266fbe,8472,474192.0,1.0,-134.0,1481017638000.0,39.7343296311,-105.16535491100001,39.6992796268,-105.077039776
58468926cf554f422f266fbe,8437,474192.0,1.5,-138.0,1481017638000.0,39.7594613083,-105.074287246,39.6992796268,-105.077039776
58468926cf554f422f266fbe,8370,474192.0,1.0,-126.333333333,1481017638000.0,39.706435544899996,-105.09932301,39.6992796268,-105.077039776
58468926cf554f422f266fbe,8364,474192.0,0.0,-130.0,1481017638000.0,39.706435544899996,-105.09932301,39.6992796268,-105.077039776
58468926cf554f422f266fbe,4078,474192.0,1.0,-142.0,1481017638000.0,39.7163169164,-105.13254993299999,39.6992796268,-105.077039776
58468926cf554f422f266fbe,4058,474192.0,1.0,-116.0,1481017638000.0,39.7832105294,-105.088746775,39.6992796268,-105.077039776
58468926cf554f422f266fbe,3581,474192.0,1.0,-120.666666667,1481017638000.0,39.7181196801,-105.066747888,39.6992796268,-105.077039776
58468926cf554f422f266fbe,3578,474192.0,1.5,-128.5,1481017638000.0,39.7286509462,-105.163031574,39.6992796268,-105.077039776
58468926cf554f422f266fbe,3570,474192.0,1.0,-122.666666667,1481017638000.0,39.7578896588,-105.119324332,39.6992796268,-105.077039776
58468926cf554f422f266fbe,3547,474192.0,2.0,-131.0,1481017638000.0,39.692975919,-105.044371274,39.6992796268,-105.077039776
58468926cf554f422f266fbe,3526,474192.0,2.0,-137.0,1481017638000.0,39.6772510308,-104.952720509,39.6992796268,-105.077039776
58468926cf554f422f266fbe,3025,474192.0,2.0,-124.0,1481017638000.0,39.654681879099996,-105.04368528299999,39.6992796268,-105.077039776
58468926cf554f422f266fbe,2846,474192.0,1.0,-108.333333333,1481017638000.0,39.666187571,-105.077529959,39.6992796268,-105.077039776
58468926cf554f422f266fbe,2605,474192.0,1.5,-135.0,1481017638000.0,39.6127445823,-105.008826579,39.6992796268,-105.077039776
58468926cf554f422f266fbe,1859,474192.0,1.0,-132.0,1481017638000.0,39.7048869498,-105.01639226700001,39.6992796268,-105.077039776
584682b412f14360d70e0f1c,8472,474192.0,1.0,-135.5,1481015988000.0,39.7343296311,-105.16535491100001,39.6992670668,-105.077107037
57f652f2e541cd170394a44f,2189,474192.0,1.5,-121.0,1475760882000.0,39.8176539435,-105.050983775,39.881691918200005,-105.06242652200001
57f6187ce541cd1703653122,2846,474192.0,0.0,-134.0,1475745916000.0,39.666187571,-105.077529959,39.880172029099995,-105.05086586899999
584675a312f14360d7014a35,3578,474192.0,2.0,-127.0,1481012643000.0,39.7286509462,-105.163031574,39.6993571785,-105.076968809
58467323e541cd0e139c4385,1264,474192.0,1.0,-125.0,1481012003000.0,39.7471392104,-105.085312503,39.6993257273,-105.077107219
5846649dcf554f422f05ab9c,8472,474192.0,1.5,-135.5,1481008285000.0,39.7343296311,-105.16535491100001,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,8437,474192.0,1.0,-139.0,1481008285000.0,39.7594613083,-105.074287246,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,8370,474192.0,1.0,-127.333333333,1481008285000.0,39.706435544899996,-105.09932301,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,8245,474192.0,1.0,-134.33333333299998,1481008285000.0,39.7594613083,-105.074287246,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,4147,474192.0,1.0,-132.33333333299998,1481008285000.0,39.665430287,-105.111884525,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,4078,474192.0,1.0,-140.0,1481008285000.0,39.7163169164,-105.13254993299999,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3581,474192.0,1.0,-120.666666667,1481008285000.0,39.7181196801,-105.066747888,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3578,474192.0,1.0,-130.0,1481008285000.0,39.7286509462,-105.163031574,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3570,474192.0,1.0,-127.666666667,1481008285000.0,39.7578896588,-105.119324332,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3547,474192.0,1.0,-127.0,1481008285000.0,39.692975919,-105.044371274,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3526,474192.0,0.0,-137.0,1481008285000.0,39.6772510308,-104.952720509,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3378,474192.0,1.0,-133.0,1481008285000.0,39.7151104414,-105.05924962200001,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,3025,474192.0,1.0,-115.666666667,1481008285000.0,39.654681879099996,-105.04368528299999,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,2846,474192.0,1.0,-113.0,1481008285000.0,39.666187571,-105.077529959,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,2605,474192.0,2.0,-130.0,1481008285000.0,39.6127445823,-105.008826579,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,1878,474192.0,0.0,-129.0,1481008285000.0,39.803794978,-105.07208998899999,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,1859,474192.0,1.0,-124.0,1481008285000.0,39.7048869498,-105.01639226700001,39.6996455138,-105.07737350200001
5846649dcf554f422f05ab9c,1796,474192.0,0.5,-129.5,1481008285000.0,64.3,-68.5,39.6996455138,-105.07737350200001
58467323e541cd0e139c4385,1859,474192.0,1.0,-124.0,1481012003000.0,39.7048869498,-105.01639226700001,39.6993257273,-105.077107219
5846649dcf554f422f05ab9c,1264,474192.0,0.5,-126.5,1481008285000.0,39.7471392104,-105.085312503,39.6996455138,-105.07737350200001
58467323e541cd0e139c4385,1878,474192.0,0.0,-127.0,1481012003000.0,39.803794978,-105.07208998899999,39.6993257273,-105.077107219
58467323e541cd0e139c4385,2846,474192.0,1.0,-120.333333333,1481012003000.0,39.666187571,-105.077529959,39.6993257273,-105.077107219
58454a05e541cd0e13bb75ab,8355,474192.0,1.0,-125.0,1480935941000.0,64.3,-68.5,39.6992008556,-105.07702922700001
58454a05e541cd0e13bb75ab,8364,474192.0,1.0,-127.666666667,1480935941000.0,39.706435544899996,-105.09932301,39.6992008556,-105.07702922700001
58454a05e541cd0e13bb75ab,8370,474192.0,1.0,-129.33333333299998,1480935941000.0,39.706435544899996,-105.09932301,39.6992008556,-105.07702922700001
58454a05e541cd0e13bb75ab,8437,474192.0,0.0,-137.0,1480935941000.0,39.7594613083,-105.074287246,39.6992008556,-105.07702922700001
58454c91e541cd0e13bdb020,1264,474192.0,0.5,-125.5,1480936593000.0,39.7471392104,-105.085312503,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,2605,474192.0,1.5,-133.0,1480936593000.0,39.6127445823,-105.008826579,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,2846,474192.0,1.0,-108.333333333,1480936593000.0,39.666187571,-105.077529959,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,3025,474192.0,0.5,-122.0,1480936593000.0,39.654681879099996,-105.04368528299999,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,3403,474192.0,0.0,-135.0,1480936593000.0,39.8079156368,-105.09785877799999,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,3547,474192.0,1.0,-129.0,1480936593000.0,39.692975919,-105.044371274,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,3570,474192.0,0.5,-128.0,1480936593000.0,39.7578896588,-105.119324332,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,3581,474192.0,0.5,-124.0,1480936593000.0,39.7181196801,-105.066747888,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,4058,474192.0,0.0,-122.0,1480936593000.0,39.7832105294,-105.088746775,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,8364,474192.0,0.5,-122.0,1480936593000.0,39.706435544899996,-105.09932301,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,8370,474192.0,0.5,-127.0,1480936593000.0,39.706435544899996,-105.09932301,39.6991249051,-105.07701224
58454c91e541cd0e13bdb020,8472,474192.0,0.0,-133.0,1480936593000.0,39.7343296311,-105.16535491100001,39.6991249051,-105.07701224
58467323e541cd0e139c4385,3570,474192.0,1.0,-128.33333333299998,1481012003000.0,39.7578896588,-105.119324332,39.6993257273,-105.077107219
58467323e541cd0e139c4385,3547,474192.0,1.0,-128.0,1481012003000.0,39.692975919,-105.044371274,39.6993257273,-105.077107219
58467323e541cd0e139c4385,3025,474192.0,1.0,-123.666666667,1481012003000.0,39.654681879099996,-105.04368528299999,39.6993257273,-105.077107219
58467323e541cd0e139c4385,2605,474192.0,1.0,-132.33333333299998,1481012003000.0,39.6127445823,-105.008826579,39.6993257273,-105.077107219
58454a05e541cd0e13bb75ab,4058,474192.0,1.0,-122.0,1480935941000.0,39.7832105294,-105.088746775,39.6992008556,-105.07702922700001
58466219cf554f422f03c1d2,8472,474192.0,0.5,-134.5,1481007641000.0,39.7343296311,-105.16535491100001,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,8370,474192.0,1.0,-126.666666667,1481007641000.0,39.706435544899996,-105.09932301,39.6995331006,-105.07732578
57f610d5e541cd17035e81b8,3576,474192.0,1.0,-116.666666667,1475743957000.0,39.8490078949,-105.01559880100001,39.8486920829,-105.041841914
57f610d5e541cd17035e81b8,3575,474192.0,1.0,-135.0,1475743957000.0,39.902964055300004,-104.956501157,39.8486920829,-105.041841914
57f38c19e541cd1703ac7c0f,4092,474192.0,1.0,-129.0,1475578905000.0,39.7745920838,-105.236876849,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,4148,474192.0,1.0,-134.0,1475578905000.0,39.8797135423,-105.147630926,39.8046143878,-105.19521158799999
57f38e94e541cd1703ae7d54,1878,474192.0,0.0,-124.0,1475579540000.0,39.803794978,-105.07208998899999,39.8084302511,-105.158615363
57f610d5e541cd17035e81b8,3565,474192.0,1.0,-130.0,1475743957000.0,39.9040824664,-105.07782543,39.8486920829,-105.041841914
57f610d5e541cd17035e81b8,3558,474192.0,2.0,-131.0,1475743957000.0,39.8100546588,-105.010413445,39.8486920829,-105.041841914
58454f1812f14360d722cdf8,2846,474192.0,1.0,-109.666666667,1480937240000.0,39.666187571,-105.077529959,39.699093992899996,-105.076994025
58454f1812f14360d722cdf8,3025,474192.0,1.0,-126.333333333,1480937240000.0,39.654681879099996,-105.04368528299999,39.699093992899996,-105.076994025
58454f1812f14360d722cdf8,3403,474192.0,1.0,-131.33333333299998,1480937240000.0,39.8079156368,-105.09785877799999,39.699093992899996,-105.076994025
58454f1812f14360d722cdf8,3410,474192.0,2.0,-133.0,1480937240000.0,39.7776897533,-105.00242432600001,39.699093992899996,-105.076994025
57f38e94e541cd1703ae7d54,2846,474192.0,0.0,-126.0,1475579540000.0,39.666187571,-105.077529959,39.8084302511,-105.158615363
57f38e94e541cd1703ae7d54,3386,474192.0,0.0,-95.0,1475579540000.0,39.8105085102,-105.151310853,39.8084302511,-105.158615363
57f38e94e541cd1703ae7d54,3563,474192.0,0.5,-101.5,1475579540000.0,39.8167547068,-105.17152169,39.8084302511,-105.158615363
57f38e94e541cd1703ae7d54,8245,474192.0,1.0,-132.0,1475579540000.0,39.7594613083,-105.074287246,39.8084302511,-105.158615363
57f39135e541cd1703b096ea,1872,474192.0,1.0,-109.0,1475580213000.0,39.823856259,-105.239120142,39.8296828936,-105.123976414
57f39135e541cd1703b096ea,3563,474192.0,2.0,-103.0,1475580213000.0,39.8167547068,-105.17152169,39.8296828936,-105.123976414
57f39135e541cd1703b096ea,8746,474192.0,2.0,-106.0,1475580213000.0,39.838803489499995,-105.11223210899999,39.8296828936,-105.123976414
57f393b912f143344c3d13f9,2790,474192.0,1.0,-114.0,1475580857000.0,39.8426017467,-105.090761589,39.862831958899996,-105.09793811200001
58454f1812f14360d722cdf8,2605,474192.0,1.0,-132.66666666700002,1480937240000.0,39.6127445823,-105.008826579,39.699093992899996,-105.076994025
58466219cf554f422f03c1d2,8437,474192.0,1.0,-137.0,1481007641000.0,39.7594613083,-105.074287246,39.6995331006,-105.07732578
58454f1812f14360d722cdf8,1859,474192.0,1.0,-127.5,1480937240000.0,39.7048869498,-105.01639226700001,39.699093992899996,-105.076994025
57f38c19e541cd1703ac7c0f,4058,474192.0,2.0,-108.0,1475578905000.0,39.7832105294,-105.088746775,39.8046143878,-105.19521158799999
58466219cf554f422f03c1d2,8364,474192.0,0.5,-132.0,1481007641000.0,39.706435544899996,-105.09932301,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,4058,474192.0,2.0,-119.0,1481007641000.0,39.7832105294,-105.088746775,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,3581,474192.0,2.0,-120.0,1481007641000.0,39.7181196801,-105.066747888,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,3570,474192.0,2.0,-125.0,1481007641000.0,39.7578896588,-105.119324332,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,3547,474192.0,0.5,-128.5,1481007641000.0,39.692975919,-105.044371274,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,3378,474192.0,2.0,-122.0,1481007641000.0,39.7151104414,-105.05924962200001,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,3025,474192.0,1.0,-115.5,1481007641000.0,39.654681879099996,-105.04368528299999,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,2846,474192.0,1.0,-107.333333333,1481007641000.0,39.666187571,-105.077529959,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,2605,474192.0,0.5,-132.0,1481007641000.0,39.6127445823,-105.008826579,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,1859,474192.0,1.0,-126.666666667,1481007641000.0,39.7048869498,-105.01639226700001,39.6995331006,-105.07732578
58466219cf554f422f03c1d2,1264,474192.0,1.5,-131.0,1481007641000.0,39.7471392104,-105.085312503,39.6995331006,-105.07732578
57f38c19e541cd1703ac7c0f,1012,474192.0,2.0,-123.0,1475578905000.0,39.8985659122,-105.21004228700001,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,1859,474192.0,1.0,-119.0,1475578905000.0,39.7048869498,-105.01639226700001,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,1872,474192.0,1.0,-102.666666667,1475578905000.0,39.823856259,-105.239120142,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,1878,474192.0,2.0,-119.0,1475578905000.0,39.803794978,-105.07208998899999,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,2790,474192.0,1.5,-110.5,1475578905000.0,39.8426017467,-105.090761589,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,2846,474192.0,0.0,-123.0,1475578905000.0,39.666187571,-105.077529959,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,3402,474192.0,0.0,-127.0,1475578905000.0,39.842058117,-105.127072385,39.8046143878,-105.19521158799999
57f38c19e541cd1703ac7c0f,3563,474192.0,1.0,-108.0,1475578905000.0,39.8167547068,-105.17152169,39.8046143878,-105.19521158799999
58454f1812f14360d722cdf8,1264,474192.0,1.0,-128.0,1480937240000.0,39.7471392104,-105.085312503,39.699093992899996,-105.076994025
57f615ebe541cd170362e9f5,3538,474192.0,0.5,-114.0,1475745259000.0,39.8216715273,-105.023146494,39.862447812,-105.050978614
58454a05e541cd0e13bb75ab,3581,474192.0,1.0,-126.5,1480935941000.0,39.7181196801,-105.066747888,39.6992008556,-105.07702922700001
58454a05e541cd0e13bb75ab,3570,474192.0,0.0,-126.0,1480935941000.0,39.7578896588,-105.119324332,39.6992008556,-105.07702922700001
58454288cf554f422f28a4fb,4058,474192.0,2.0,-116.0,1480934024000.0,39.7832105294,-105.088746775,39.6992686828,-105.07702758100001
58454288cf554f422f28a4fb,8245,474192.0,0.5,-135.0,1480934024000.0,39.7594613083,-105.074287246,39.6992686828,-105.07702758100001
58454288cf554f422f28a4fb,8364,474192.0,1.0,-131.0,1480934024000.0,39.706435544899996,-105.09932301,39.6992686828,-105.07702758100001
58454288cf554f422f28a4fb,8370,474192.0,1.0,-124.0,1480934024000.0,39.706435544899996,-105.09932301,39.6992686828,-105.07702758100001
58454288cf554f422f28a4fb,8472,474192.0,0.0,-138.0,1480934024000.0,39.7343296311,-105.16535491100001,39.6992686828,-105.07702758100001
57f6135dcf554f7f6953a96e,8368,474192.0,0.0,-135.0,1475744605000.0,39.9652836706,-104.904167461,39.8487385298,-105.041875659
